title,umap_x,umap_y,sentiment_score,media_name
Hezbollah ‘ready to run on’ if Iran calls on them to attack Israel,3.6862364,8.155926,8.0,skynews.com.au
American weakness ‘emboldened’ Hamas to attack Israel,10.336755,7.2486725,8.0,skynews.com.au
US Congressman warns of prolonged conflict after Hamas attacks on Israel,9.045887,7.4032016,7.0,skynews.com.au
Penny Wong’s Gaza ceasefire call condemned,8.256839,5.409137,5.0,skynews.com.au
Pro-Palestine protesters trade violent threats with Israeli supporters in NYC,11.384061,5.965767,5.0,skynews.com.au
"Bombs, Hostages &#038; Murders: How Hamas attacked Israel",11.000679,8.063025,10.0,skynews.com.au
Iran ‘have their fingerprints all over’ Hamas attacks in Israel,5.631012,6.5284233,8.0,skynews.com.au
‘Sadistic’: Father unleashes on Hamas after daughter paraded half-naked,11.336407,8.818052,10.0,skynews.com.au
Middle East and world expected to ‘hold Iran responsible’ for Hamas’ attack on Israel,5.616303,6.5235133,7.0,skynews.com.au
‘Needs to be a truce’: Gaza’s humanitarian crisis worsens amid Israeli ground attacks,8.26407,6.617919,3.0,skynews.com.au
Price of gold and oil jumps as Israel declares war on Hamas,9.182145,6.826017,8.0,skynews.com.au
Israel confirms airstrike on refugee camp killed senior Hamas commander,8.141161,9.813304,8.0,skynews.com.au
Israeli forces ‘increasingly ready’ for next phase of Gaza attack,7.1701713,7.394749,8.0,skynews.com.au
IDF Lieutenant Colonel discusses Gaza ceasefire deal delay,8.341977,5.042354,5.0,skynews.com.au
Gaza hospital strike an ‘utterly catastrophic loss of human life’,9.8341055,10.089715,0.0,skynews.com.au
Heartbroken mother of Hamas hostage breaks down begging for her release,11.785281,8.979471,0.0,skynews.com.au
‘Tried to protect her’: Israeli father breaks down after daughter taken by Hamas,11.411403,8.969974,3.0,skynews.com.au
Israeli mother’s desperate plea to bring home daughter held hostage by Hamas,11.694859,8.997088,3.0,skynews.com.au
Palestinian-Israeli conflict has ‘always been a big issue’ in the Middle East,8.298154,6.496391,5.0,skynews.com.au
Israel has ‘no choice’ but to destroy Hamas: Andrew Hastie,9.732317,7.241761,10.0,skynews.com.au
Labor delegates call for Israel-Gaza permanent ceasefire,8.247397,5.216587,5.0,skynews.com.au
Joe Biden ‘has blood on his hands’ with Israel-Hamas conflict,7.0705853,4.7567387,5.0,skynews.com.au
‘Mixed emotions’: Around 40 Israeli hostages set free while 200 still ‘held at gunpoint’,12.783864,9.505763,5.0,skynews.com.au
‘It’s clear that Hamas violated the agreement’: Senior adviser to Israeli PM,9.802471,7.0284467,8.0,skynews.com.au
'Sheer violence': Defence spokesman reveals horrific toll on Israel,6.725797,6.852753,8.0,skynews.com.au
Eliminating Hamas through urban warfare ‘could take months’,10.801674,7.4390974,8.0,skynews.com.au
Israel claims intelligence shows terrorists fired rockets towards hospital,9.945067,10.113301,8.0,skynews.com.au
‘Where do you draw the line?': Israeli advisor pressed on intense clashes near major hospital,9.745757,10.267175,5.0,skynews.com.au
Fmr Labor minister says party must stand up to people siding with Hamas,9.15262,5.9089108,8.0,skynews.com.au
Israel doesn&#8217;t have &#8216;much choice&#8217; but to try to defeat Hamas,9.706025,7.4974475,10.0,skynews.com.au
Hamas using civilians as ‘human shields’ to discourage evacuations,10.910324,7.7430444,7.0,skynews.com.au
Israeli troops rescuing hostages would be an ‘incredibly difficult operation’,12.728518,9.800684,5.0,skynews.com.au
Hamas is a ‘cancer’ which will be ‘around for a long time’,9.629582,7.3640547,10.0,skynews.com.au
NSW Police to combat rising tensions after Hamas attacks,11.205658,6.1647797,8.0,skynews.com.au
Hamas ‘using hospitals’ as their ‘headquarters’: IDF Spokesperson,10.15426,10.0813,10.0,skynews.com.au
&#8216;Israel is entirely within its right to defend itself&#8217;: Shadow Foreign Affairs Minister,9.859214,8.240569,8.0,skynews.com.au
"Hamas rejects fuel offer to keep hospitals running, Israeli PM claims",9.809494,10.2779455,5.0,skynews.com.au
Labor fails to acknowledge IDF going to &#8216;extreme lengths&#8217; to protect civilians in Gaza,9.29875,8.634522,7.0,skynews.com.au
Analysis: Where Hamas may be holding Israeli hostages,12.367494,8.930023,8.0,skynews.com.au
Hamas interested in hostage deal because of Israel’s ‘military pressure’: Dave Sharma,12.662007,8.784861,5.0,skynews.com.au
Norwegian Cruise Line scrapping Israel voyages in 2024 due to Hamas war,9.401115,7.4049134,7.0,skynews.com.au
‘Hamas will not exist’: Israel reveals Gaza&#8217;s future after war with Hamas,9.724682,7.623265,10.0,skynews.com.au
American death toll in Israel-Hamas conflict rises to 22,8.941362,9.700002,5.0,skynews.com.au
Video shows Hamas training in plain sight before attack on Israel,9.661447,8.796937,8.0,skynews.com.au
The left's true colours exposed in the wake of the Hamas attack,10.681737,7.314389,10.0,skynews.com.au
Albanese government’s ‘soft’ response to Israel-Hamas war under fire,9.703451,6.9949155,5.0,skynews.com.au
"Israel launches 10,000th airstrike in Gaza as fighting resumes",7.4138875,8.185484,8.0,skynews.com.au
Nearly as many college students back Hamas as Israel: poll,12.29269,6.326568,5.0,skynews.com.au
Media ‘afraid’ of the implications of calling Hamas ‘terrorists’,10.53463,7.7866035,5.0,skynews.com.au
IDF will not stop until all hostages are returned back to Israel,12.671311,9.357715,8.0,skynews.com.au
Israel blasts major news outlets over bombshell claims of 'prior knowledge' of Hamas attacks,10.209851,8.139174,7.0,skynews.com.au
Pro-Palestine activists on jet skis attempt to block Israeli ship in Sydney,11.06478,5.9473696,5.0,skynews.com.au
&#8216;Tragic situation&#8217;: Hamas holding 130 hostages over Israel,11.320164,8.425183,5.0,skynews.com.au
Israeli festivalgoer believed to be &#8216;kidnapped&#8217; by Hamas following attack,11.161717,8.396445,8.0,skynews.com.au
‘Horrific and emotional’ Hamas terrorists targeting ‘the innocent and most vulnerable’,10.851392,7.678161,10.0,skynews.com.au
&#8216;We&#8217;ve got your back&#8217;: Joe Biden in Israel a &#8216;morale booster&#8217;,6.908518,4.701734,5.0,skynews.com.au
Hamas &#8216;clearly has an intention&#8217; for the hostages taken from Israel,11.043164,8.368332,7.0,skynews.com.au
Douglas Murray experiences terrifying missile moment during interview in Israel,10.900328,7.9000936,7.0,skynews.com.au
Lefties losing it: Comedian calls out far left’s ‘insane suicidal support’ for Hamas,10.663436,7.3673234,10.0,skynews.com.au
Hillary Clinton gives &#8216;best&#8217; analysis of Israel-Hamas conflict so far,10.001926,7.902322,5.0,skynews.com.au
‘They’re inhuman’: Megyn Kelly unleashes on ‘evil’ Hamas terrorists,11.027567,7.7801633,10.0,skynews.com.au
Joe Biden meets with Israel PM Benjamin Netanyahu for ‘extremely significant meeting’,5.5222483,10.248411,5.0,skynews.com.au
Jeremy Corbyn blasted for calling Hamas ‘his friends’,10.452209,6.5601854,8.0,skynews.com.au
There is a ‘political and diplomatic front’ to Israel-Hamas war,9.514406,7.03008,5.0,skynews.com.au
Israel orders over one million Gazans to evacuate amid fears of ground invasion,7.487496,8.592026,5.0,skynews.com.au
Pro-Palestine group lights flares outside Sydney’s Opera House amid Israel tribute,11.05519,5.8700147,5.0,skynews.com.au
Iran wants to leave Hamas as an ‘active threat’ to Israel,5.69811,6.5142903,8.0,skynews.com.au
Jordan Peterson questions if elimination of Hamas is even possible,9.788723,7.1757455,5.0,skynews.com.au
Israel is the front line of a ‘worldwide war’ against radical Islam,7.0022874,6.3864226,10.0,skynews.com.au
Israel orders mass evacuation as tensions flare along Lebanon border,7.3163943,8.8183565,5.0,skynews.com.au
Terrorists used Gazan work permits from Israel to cross the border: Ben Shapiro,9.084046,8.30622,8.0,skynews.com.au
Israel a ‘canary in the coal mine’ for Hamas terrorists: Ami Horowitz,10.203366,7.3318114,10.0,skynews.com.au
&#8216;We’ve reached the point of no return&#8217;: Expert&#8217;s grim prediction for Israel-Gaza war,9.788536,7.7956324,7.0,skynews.com.au
Israel’s goal is to ‘destroy’ Hamas and ‘pulverise’ its military machine,9.545124,7.0657153,10.0,skynews.com.au
Israel-Hamas hostage and prisoner swap will be a ‘very complicated process’,12.197697,8.826872,5.0,skynews.com.au
Israeli defence official vows Gaza will be reduced to ‘city of tents’,8.285141,7.81841,10.0,skynews.com.au
Pro-Palestine rally exposes ‘weakness’ of NSW Labor government: Ray Hadley,10.680394,5.802339,10.0,skynews.com.au
Israeli PM doubles down on rejecting calls for ceasefire in Gaza,8.311897,5.1352015,8.0,skynews.com.au
Israel launches deadliest attack yet to destroy Hamas,9.674757,7.707096,10.0,skynews.com.au
Gaza experiencing &#8216;very significant ongoing suffering&#8217; amid Israel-Hamas war,10.0517,7.989478,2.0,skynews.com.au
Ceasefire to begin between Israel and Hamas after multiple weeks of conflict,8.2733555,4.6213655,5.0,skynews.com.au
&#8216;No doubt&#8217; Hamas spent two years planning Israel attack: Jeanine Pirro,10.125894,7.896817,10.0,skynews.com.au
‘We will stand up to you’: Megyn Kelly unleashes on anti-Israel protesters,11.086693,7.67325,10.0,skynews.com.au
Strike on Gaza school leaves at least 50 dead,8.500751,9.77354,3.0,skynews.com.au
&#8216;Israel has a right to defend itself&#8217;: Piers Morgan reflects on IDF actions,9.791063,8.214631,5.0,skynews.com.au
Sderot ‘martyred’ by rocket fire as Israeli citizens evacuate,7.6000876,8.823629,8.0,skynews.com.au
Turkey ‘cannot possibly afford’ to intervene in Israel-Hamas conflict,9.830661,6.3057876,5.0,skynews.com.au
Separating pro-Palestine from pro-Hamas becoming &#8216;extremely difficult&#8217;,9.923036,6.910147,5.0,skynews.com.au
‘Heinous terrorist attack’: Australia needs to ‘provide support for Israel’,6.959998,6.242383,8.0,skynews.com.au
Hamas directly ‘targeted’ civilians in their ‘senseless’ attack,10.820426,7.6385694,8.0,skynews.com.au
Israel will do &#8216;whatever it takes&#8217; to eliminate Hamas,9.827148,7.524238,10.0,skynews.com.au
Tentative support for Israel starting to ‘fray’ among Arab states,7.2749176,6.2551165,5.0,skynews.com.au
Pro-Palestine protest on Remembrance Day a ‘ludicrous publicity stunt&#8217;,11.23755,5.8403435,8.0,skynews.com.au
Hamas ‘disguise’ themselves as civilians with war tactic,10.754668,7.543903,8.0,skynews.com.au
‘Iranian fingerprints’ are all over ‘massacre’ inflicted by Hamas in Israel,10.707851,7.943563,10.0,skynews.com.au
&#8216;We are going to increase the attacks&#8217;: Israel to ramp up airstrikes on Gaza,10.011,8.0671835,8.0,skynews.com.au
‘Eclipsed even ISIS’: Scott Morrison says Hamas’ attack was the ‘most heinous of crimes’,10.882909,7.7049894,10.0,skynews.com.au
Hamas ‘not interested&#8217; in coexistence or peace: Israeli Ambassador,9.563511,6.677065,8.0,skynews.com.au
&#8216;Emergency mode&#8217;: Everyone &#8216;on edge&#8217; across Israel,10.008883,8.089522,5.0,skynews.com.au
Israel 'at war' as world reacts to Hamas attacks,9.290052,7.255595,8.0,skynews.com.au
‘Extraordinary’ Palestine visa move slammed,8.930073,6.898429,5.0,skynews.com.au
Evacuation flights retreat amid security concerns in Israel,7.404268,8.8098545,5.0,skynews.com.au
Former Israeli PM faces questions over rising Palestinian death toll,8.946915,9.238485,5.0,skynews.com.au
Nature of ‘suspicion’ between Israel and Hamas could lead to ceasefire ‘hiccups’,9.477876,7.017739,5.0,skynews.com.au
&#8216;Out of control&#8217; pro-Palestine protester climbs a War Memorial in London,11.191321,5.886772,5.0,skynews.com.au
Iran ‘sitting on the sidelines’ of the Israel-Hamas conflict,5.57847,6.5464363,5.0,skynews.com.au
‘Why have none of these protestors been fined?’: Paul Murray slams pro-Palestine protest,11.311335,5.827068,8.0,skynews.com.au
The terrifying rise of Gen Z Hamas sympathisers,10.591509,7.6482964,8.0,skynews.com.au
Gazans ‘understand very clearly’ what Hamas is doing: IDF spokesperson,10.217242,7.1618967,8.0,skynews.com.au
Ami Horowitz breaks down ‘genocidal chant’ heard across pro-Palestine rallies,11.204694,6.0685716,8.0,skynews.com.au
Hamas’ October 7 attack ‘shattered’ sense of safety in Israel,10.404233,7.179732,8.0,skynews.com.au
First hostages captured by Hamas released,12.565088,8.905742,5.0,skynews.com.au
Rabbi Shmuley blasts celebrities over anti-Israel stance,10.917161,6.7410407,8.0,skynews.com.au
Penny Wong keeps ‘embarrassing herself’ and Australia over Israel’s war with Hamas,9.599705,6.460584,8.0,skynews.com.au
Greens position opposing Israel’s invasion of Gaza is ‘inflammatory’,7.8056927,7.3201256,5.0,skynews.com.au
‘Proposal of genocide’: Concerns over pro-Palestine rallies as Israel fights Hamas,10.868418,6.04072,5.0,skynews.com.au
‘We care for every civilian’: Israel President responds to Gazan casualties,8.661245,7.222104,5.0,skynews.com.au
Southern Israel evacuated over fears for civilian safety,7.4239597,8.824377,0.0,skynews.com.au
Benjamin Netanyahu visits IDF troops in Gaza on third day of truce,6.036392,10.21302,8.0,skynews.com.au
&#8216;Psychological warfare&#8217;: IDF Spokesperson slams Hamas for delaying hostage return,11.204182,8.43068,8.0,skynews.com.au
IDF needs to go and ‘demilitarise Gaza completely’,9.025091,8.582078,10.0,skynews.com.au
Israeli people dropping ‘everything’ to defend nation against Hamas,9.890774,6.881361,8.0,skynews.com.au
ASX edges higher amid Israel incursion,7.0534225,6.5920067,5.0,skynews.com.au
Young female hostage rescued by Israeli Special Forces,12.383579,9.810562,5.0,skynews.com.au
‘Stink of desperation’: Joe Biden making Israel-Hamas war ‘all about him’,7.0358815,4.7811213,8.0,skynews.com.au
&#8216;All Hamas militants are doomed&#8217;: Benjamin Netanyahu&#8217;s stern warning to Israel&#8217;s enemies,10.099994,8.071139,10.0,skynews.com.au
